Compressor name,Compression speed,Decompression speed,Original size,Compressed size,Ratio,Filename
zlib 1.3.1 -9,3.22,457.76,8305920,1431968,17.24,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/590
zstd 1.5.7 -1,581.90,1362.85,8305920,1332692,16.05,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/591
zstd 1.5.7 -3,376.93,1308.50,8305920,1406301,16.93,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/591
zstd 1.5.7 -5,244.62,1338.98,8305920,1378559,16.60,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/591
zstd 1.5.7 -7,110.11,1341.31,8305920,1344938,16.19,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/591
zstd 1.5.7 -9,79.38,1367.88,8305920,1256931,15.13,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/591
zstd 1.5.7 -11,39.01,1372.87,8305920,1272887,15.33,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/591
zstd 1.5.7 -13,22.83,1583.05,8305920,1269669,15.29,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/591
zstd 1.5.7 -15,12.95,2245.71,8305920,1237465,14.90,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/591
zstd 1.5.7 -16,9.22,1716.16,8305920,1275575,15.36,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/591
zstd 1.5.7 -19,5.84,1426.85,8305920,1126029,13.56,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/591
xz 5.8.1 -1,37.91,204.49,8305920,1113468,13.41,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/591
xz 5.8.1 -3,18.82,210.94,8305920,1115064,13.42,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/591
xz 5.8.1 -5,4.89,230.81,8305920,962776,11.59,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/591
xz 5.8.1 -7,4.73,230.14,8305920,960780,11.57,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/591
xz 5.8.1 -9,4.69,205.71,8305920,960780,11.57,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/591
zlib 1.3.1 -1,163.81,613.92,8305920,1517551,18.27,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/591
zlib 1.3.1 -3,117.57,668.41,8305920,1490957,17.95,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/591
zlib 1.3.1 -5,71.08,463.18,8305920,1442718,17.37,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/591
zlib 1.3.1 -7,25.96,463.99,8305920,1434169,17.27,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/591
zlib 1.3.1 -9,3.21,456.23,8305920,1432869,17.25,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/591
zstd 1.5.7 -1,613.58,1373.26,8305920,1197550,14.42,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/592
zstd 1.5.7 -3,416.15,1343.15,8305920,1282142,15.44,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/592
zstd 1.5.7 -5,253.80,1363.02,8305920,1258343,15.15,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/592
zstd 1.5.7 -7,112.64,1390.79,8305920,1217586,14.66,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/592
zstd 1.5.7 -9,82.84,1414.78,8305920,1136206,13.68,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/592
zstd 1.5.7 -11,40.04,1467.34,8305920,1154816,13.90,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/592
zstd 1.5.7 -13,24.29,1765.59,8305920,1151786,13.87,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/592
zstd 1.5.7 -15,13.56,2493.64,8305920,1106863,13.33,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/592
zstd 1.5.7 -16,9.81,1786.91,8305920,1118481,13.47,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/592
zstd 1.5.7 -19,5.98,1584.49,8305920,981144,11.81,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/592
xz 5.8.1 -1,39.99,219.87,8305920,1002708,12.07,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/592
xz 5.8.1 -3,19.84,233.03,8305920,1005132,12.10,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/592
xz 5.8.1 -5,5.09,258.11,8305920,859268,10.35,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/592
xz 5.8.1 -7,4.77,259.52,8305920,856084,10.31,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/592
xz 5.8.1 -9,4.73,230.53,8305920,856084,10.31,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/592
zlib 1.3.1 -1,177.68,658.89,8305920,1428921,17.20,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/592
zlib 1.3.1 -3,124.24,689.51,8305920,1397899,16.83,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/592
zlib 1.3.1 -5,75.99,468.11,8305920,1342444,16.16,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/592
zlib 1.3.1 -7,28.41,462.83,8305920,1330324,16.02,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/592
zlib 1.3.1 -9,3.40,465.14,8305920,1330326,16.02,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/592
zstd 1.5.7 -1,576.99,1347.77,8305920,1337996,16.11,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/593
zstd 1.5.7 -3,379.89,1326.13,8305920,1400814,16.87,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/593
zstd 1.5.7 -5,243.69,1348.13,8305920,1372119,16.52,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/593
zstd 1.5.7 -7,110.56,1369.85,8305920,1339854,16.13,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/593
zstd 1.5.7 -9,80.26,1350.77,8305920,1253501,15.09,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/593
zstd 1.5.7 -11,38.91,1375.08,8305920,1270472,15.30,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/593
zstd 1.5.7 -13,22.95,1599.44,8305920,1266596,15.25,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/593
zstd 1.5.7 -15,13.07,2274.08,8305920,1233984,14.86,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/593
zstd 1.5.7 -16,9.15,1730.12,8305920,1280576,15.42,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/593
zstd 1.5.7 -19,5.79,1427.03,8305920,1125120,13.55,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/593
xz 5.8.1 -1,38.10,203.89,8305920,1112232,13.39,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/593
xz 5.8.1 -3,18.99,211.59,8305920,1114344,13.42,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/593
xz 5.8.1 -5,4.86,232.26,8305920,962404,11.59,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/593
xz 5.8.1 -7,4.71,231.61,8305920,960304,11.56,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/593
xz 5.8.1 -9,4.66,206.99,8305920,960304,11.56,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/593
zlib 1.3.1 -1,163.70,614.34,8305920,1518889,18.29,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/593
zlib 1.3.1 -3,117.88,684.08,8305920,1490620,17.95,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/593
zlib 1.3.1 -5,70.73,454.72,8305920,1443066,17.37,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/593
zlib 1.3.1 -7,25.95,465.73,8305920,1434659,17.27,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/593
zlib 1.3.1 -9,3.18,469.22,8305920,1432865,17.25,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/593
zstd 1.5.7 -1,581.62,1357.57,8305920,1343430,16.17,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/594
zstd 1.5.7 -3,388.03,1299.70,8305920,1399144,16.85,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/594
zstd 1.5.7 -5,245.75,1358.83,8305920,1371186,16.51,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/594
zstd 1.5.7 -7,110.55,1350.06,8305920,1337508,16.10,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/594
zstd 1.5.7 -9,79.81,1343.28,8305920,1251724,15.07,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/594
zstd 1.5.7 -11,39.14,1380.92,8305920,1269666,15.29,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/594
zstd 1.5.7 -13,22.75,1601.46,8305920,1266174,15.24,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/594
zstd 1.5.7 -15,13.04,2274.91,8305920,1232973,14.84,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/594
zstd 1.5.7 -16,9.65,1763.61,8305920,1276687,15.37,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/594
zstd 1.5.7 -19,5.86,1428.23,8305920,1127218,13.57,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/594
xz 5.8.1 -1,38.03,204.01,8305920,1110124,13.37,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/594
xz 5.8.1 -3,19.06,212.04,8305920,1111884,13.39,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/594
xz 5.8.1 -5,4.91,233.79,8305920,961824,11.58,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/594
xz 5.8.1 -7,4.71,233.19,8305920,959540,11.55,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/594
xz 5.8.1 -9,4.67,208.68,8305920,959540,11.55,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/594
zlib 1.3.1 -1,164.98,622.73,8305920,1514941,18.24,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/594
zlib 1.3.1 -3,118.64,675.37,8305920,1487673,17.91,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/594
zlib 1.3.1 -5,70.79,455.02,8305920,1439218,17.33,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/594
zlib 1.3.1 -7,26.00,467.93,8305920,1430317,17.22,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/594
zlib 1.3.1 -9,3.17,461.63,8305920,1428700,17.20,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/594
zstd 1.5.7 -1,581.10,1390.97,8305920,1336014,16.09,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/595
zstd 1.5.7 -3,382.78,1323.72,8305920,1396990,16.82,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/595
zstd 1.5.7 -5,241.82,1343.53,8305920,1370090,16.50,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/595
zstd 1.5.7 -7,112.01,1343.57,8305920,1337087,16.10,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/595
zstd 1.5.7 -9,80.77,1351.59,8305920,1252130,15.08,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/595
zstd 1.5.7 -11,39.36,1383.34,8305920,1269585,15.29,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/595
zstd 1.5.7 -13,23.02,1587.49,8305920,1264463,15.22,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/595
zstd 1.5.7 -15,12.93,2283.40,8305920,1232755,14.84,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/595
zstd 1.5.7 -16,9.45,1639.42,8305920,1261054,15.18,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/595
zstd 1.5.7 -19,4.78,1430.91,8305920,1122368,13.51,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/595
xz 5.8.1 -1,36.56,205.32,8305920,1107984,13.34,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/595
xz 5.8.1 -3,13.65,212.23,8305920,1111560,13.38,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/595
xz 5.8.1 -5,4.98,232.82,8305920,962128,11.58,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/595
xz 5.8.1 -7,4.51,231.62,8305920,959036,11.55,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/595
xz 5.8.1 -9,4.75,209.71,8305920,959036,11.55,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/595
zlib 1.3.1 -1,164.24,616.41,8305920,1517442,18.27,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/595
zlib 1.3.1 -3,119.07,675.02,8305920,1489905,17.94,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/595
zlib 1.3.1 -5,71.02,454.63,8305920,1441716,17.36,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/595
zlib 1.3.1 -7,26.04,459.83,8305920,1432705,17.25,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/595
zlib 1.3.1 -9,3.17,469.68,8305920,1431130,17.23,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/595
zstd 1.5.7 -1,574.48,1359.25,8305920,1343851,16.18,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/596
zstd 1.5.7 -3,383.80,1305.57,8305920,1398040,16.83,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/596
zstd 1.5.7 -5,242.80,1369.09,8305920,1370723,16.50,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/596
zstd 1.5.7 -7,111.13,1342.96,8305920,1337791,16.11,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/596
zstd 1.5.7 -9,80.38,1348.63,8305920,1250965,15.06,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/596
zstd 1.5.7 -11,38.90,1374.38,8305920,1267821,15.26,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/596
zstd 1.5.7 -13,23.41,1583.62,8305920,1264311,15.22,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/596
zstd 1.5.7 -15,12.94,2260.09,8305920,1234645,14.86,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/596
zstd 1.5.7 -16,9.59,1513.01,8305920,1206506,14.53,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/596
zstd 1.5.7 -19,5.84,1416.42,8305920,1128724,13.59,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/596
xz 5.8.1 -1,38.21,203.45,8305920,1107148,13.33,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/596
xz 5.8.1 -3,19.51,211.75,8305920,1110112,13.37,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/596
xz 5.8.1 -5,4.94,231.11,8305920,960084,11.56,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/596
xz 5.8.1 -7,4.73,232.68,8305920,958732,11.54,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/596
xz 5.8.1 -9,4.56,208.20,8305920,958732,11.54,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/596
zlib 1.3.1 -1,164.92,613.39,8305920,1519734,18.30,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/596
zlib 1.3.1 -3,118.68,678.90,8305920,1491177,17.95,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/596
zlib 1.3.1 -5,70.73,451.99,8305920,1443716,17.38,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/596
zlib 1.3.1 -7,25.85,467.09,8305920,1434600,17.27,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/596
zlib 1.3.1 -9,3.17,467.59,8305920,1433056,17.25,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/596
zstd 1.5.7 -1,593.13,1375.45,8305920,1336222,16.09,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/597
zstd 1.5.7 -3,382.42,1315.28,8305920,1398532,16.84,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/597
zstd 1.5.7 -5,241.54,1350.22,8305920,1372251,16.52,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/597
zstd 1.5.7 -7,111.25,1341.32,8305920,1337905,16.11,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/597
zstd 1.5.7 -9,79.75,1341.16,8305920,1250481,15.06,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/597
zstd 1.5.7 -11,39.35,1380.00,8305920,1267036,15.25,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/597
zstd 1.5.7 -13,23.01,1586.53,8305920,1264477,15.22,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/597
zstd 1.5.7 -15,12.85,2256.30,8305920,1234556,14.86,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/597
zstd 1.5.7 -16,9.28,1508.71,8305920,1203991,14.50,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/597
zstd 1.5.7 -19,5.78,1435.32,8305920,1125203,13.55,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/597
xz 5.8.1 -1,38.40,206.41,8305920,1106528,13.32,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/597
xz 5.8.1 -3,19.40,212.80,8305920,1109188,13.35,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/597
xz 5.8.1 -5,4.93,229.30,8305920,958272,11.54,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/597
xz 5.8.1 -7,4.75,231.85,8305920,956832,11.52,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/597
xz 5.8.1 -9,4.49,205.15,8305920,956832,11.52,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/597
zlib 1.3.1 -1,164.52,615.50,8305920,1518751,18.29,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/597
zlib 1.3.1 -3,118.64,673.60,8305920,1491088,17.95,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/597
zlib 1.3.1 -5,70.27,455.44,8305920,1443315,17.38,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/597
zlib 1.3.1 -7,25.81,468.31,8305920,1434522,17.27,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/597
zlib 1.3.1 -9,3.17,462.78,8305920,1433076,17.25,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/597
zstd 1.5.7 -1,581.37,1361.02,8305920,1331366,16.03,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/598
zstd 1.5.7 -3,381.73,1304.08,8305920,1398440,16.84,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/598
zstd 1.5.7 -5,244.99,1351.85,8305920,1372473,16.52,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/598
zstd 1.5.7 -7,111.09,1341.83,8305920,1337426,16.10,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/598
zstd 1.5.7 -9,79.85,1346.45,8305920,1247944,15.02,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/598
zstd 1.5.7 -11,38.93,1381.74,8305920,1265331,15.23,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/598
zstd 1.5.7 -13,23.18,1577.52,8305920,1262441,15.20,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/598
zstd 1.5.7 -15,13.15,2259.36,8305920,1234265,14.86,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/598
zstd 1.5.7 -16,9.27,1502.37,8305920,1199450,14.44,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/598
zstd 1.5.7 -19,5.69,1397.79,8305920,1113133,13.40,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/598
xz 5.8.1 -1,37.48,203.74,8305920,1105988,13.32,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/598
xz 5.8.1 -3,19.69,213.34,8305920,1108524,13.35,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/598
xz 5.8.1 -5,5.00,231.73,8305920,955720,11.51,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/598
xz 5.8.1 -7,4.65,230.76,8305920,955072,11.50,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/598
xz 5.8.1 -9,4.68,207.54,8305920,955072,11.50,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/598
zlib 1.3.1 -1,164.82,621.29,8305920,1517310,18.27,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/598
zlib 1.3.1 -3,117.99,680.22,8305920,1490824,17.95,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/598
zlib 1.3.1 -5,70.88,460.78,8305920,1442519,17.37,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/598
zlib 1.3.1 -7,25.93,457.91,8305920,1433658,17.26,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/598
zlib 1.3.1 -9,3.18,465.77,8305920,1432308,17.24,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/598
zstd 1.5.7 -1,577.58,1354.69,8305920,1357220,16.34,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/599
zstd 1.5.7 -3,382.29,1304.19,8305920,1400160,16.86,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/599
