Compressor name,Compression speed,Decompression speed,Original size,Compressed size,Ratio,Filename
zstd 1.5.7 -1,393.96,1218.41,156352082,34336941,21.96,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/0
zstd 1.5.7 -3,290.88,1099.37,156352082,34267827,21.92,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/0
zstd 1.5.7 -5,142.97,1086.58,156352082,33426768,21.38,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/0
zstd 1.5.7 -7,76.25,1309.11,156352082,30731561,19.66,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/0
zstd 1.5.7 -9,55.73,1359.58,156352082,30056372,19.22,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/0
zstd 1.5.7 -11,26.17,1455.10,156352082,28466824,18.21,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/0
zstd 1.5.7 -13,11.12,1481.28,156352082,27952294,17.88,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/0
zstd 1.5.7 -15,4.85,1626.54,156352082,26479998,16.94,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/0
zstd 1.5.7 -16,4.59,1628.98,156352082,25682660,16.43,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/0
zstd 1.5.7 -19,1.79,1582.86,156352082,24054555,15.38,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/0
xz 5.8.1 -1,26.55,143.91,156352082,32240496,20.62,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/0
xz 5.8.1 -3,10.65,172.09,156352082,30175768,19.30,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/0
xz 5.8.1 -5,2.96,200.85,156352082,25131828,16.07,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/0
xz 5.8.1 -7,2.12,203.76,156352082,23743996,15.19,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/0
xz 5.8.1 -9,1.68,170.32,156352082,23243352,14.87,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/0
zlib 1.3.1 -1,114.41,389.98,156352082,44739401,28.61,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/0
zlib 1.3.1 -3,58.51,460.22,156352082,39464879,25.24,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/0
zlib 1.3.1 -5,34.47,431.75,156352082,35650619,22.80,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/0
zlib 1.3.1 -7,12.26,467.95,156352082,33051336,21.14,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/0
zlib 1.3.1 -9,4.96,483.63,156352082,32004241,20.47,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/0
zstd 1.5.7 -1,399.69,1241.92,21355673,4688219,21.95,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/1
zstd 1.5.7 -3,290.14,1115.72,21355673,4710119,22.06,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/1
zstd 1.5.7 -5,144.22,1100.82,21355673,4580597,21.45,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/1
zstd 1.5.7 -7,77.37,1318.62,21355673,4221985,19.77,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/1
zstd 1.5.7 -9,56.19,1388.51,21355673,4132886,19.35,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/1
zstd 1.5.7 -11,26.58,1461.88,21355673,3936164,18.43,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/1
zstd 1.5.7 -13,10.84,1465.84,21355673,3878381,18.16,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/1
zstd 1.5.7 -15,5.06,1606.29,21355673,3701665,17.33,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/1
zstd 1.5.7 -16,4.80,1591.78,21355673,3570023,16.72,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/1
zstd 1.5.7 -19,1.94,1565.55,21355673,3386429,15.86,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/1
xz 5.8.1 -1,25.91,143.82,21355673,4419160,20.69,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/1
xz 5.8.1 -3,10.62,170.96,21355673,4154156,19.45,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/1
xz 5.8.1 -5,2.88,194.60,21355673,3465948,16.23,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/1
xz 5.8.1 -7,2.19,198.71,21355673,3314504,15.52,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/1
xz 5.8.1 -9,2.21,177.43,21355673,3314020,15.52,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/1
zlib 1.3.1 -1,116.64,398.91,21355673,6094837,28.54,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/1
zlib 1.3.1 -3,58.90,466.57,21355673,5398986,25.28,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/1
zlib 1.3.1 -5,34.52,432.79,21355673,4887470,22.89,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/1
zlib 1.3.1 -7,12.61,481.02,21355673,4555078,21.33,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/1
zlib 1.3.1 -9,4.97,480.91,21355673,4423417,20.71,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/1
zstd 1.5.7 -1,390.22,1206.20,95299927,20973810,22.01,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/2
zstd 1.5.7 -3,289.94,1091.41,95299927,20930395,21.96,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/2
zstd 1.5.7 -5,141.55,1078.29,95299927,20444562,21.45,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/2
zstd 1.5.7 -7,76.39,1294.44,95299927,18823420,19.75,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/2
zstd 1.5.7 -9,55.49,1355.92,95299927,18411785,19.32,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/2
zstd 1.5.7 -11,26.19,1458.16,95299927,17443775,18.30,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/2
zstd 1.5.7 -13,10.96,1470.11,95299927,17145724,17.99,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/2
zstd 1.5.7 -15,4.84,1621.64,95299927,16256875,17.06,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/2
zstd 1.5.7 -16,4.60,1655.43,95299927,15772462,16.55,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/2
zstd 1.5.7 -19,1.80,1566.43,95299927,14806924,15.54,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/2
xz 5.8.1 -1,26.45,143.45,95299927,19744288,20.72,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/2
xz 5.8.1 -3,10.65,171.51,95299927,18486400,19.40,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/2
xz 5.8.1 -5,2.92,195.97,95299927,15436964,16.20,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/2
xz 5.8.1 -7,1.93,200.54,95299927,14584468,15.30,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/2
xz 5.8.1 -9,1.57,150.54,95299927,14366420,15.07,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/2
zlib 1.3.1 -1,113.77,386.81,95299927,27304017,28.65,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/2
zlib 1.3.1 -3,57.98,457.18,95299927,24056851,25.24,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/2
zlib 1.3.1 -5,33.93,430.42,95299927,21779930,22.85,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/2
zlib 1.3.1 -7,12.00,472.36,95299927,20168925,21.16,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/2
zlib 1.3.1 -9,4.96,485.80,95299927,19531071,20.49,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/2
zstd 1.5.7 -1,380.87,1177.18,1216707583,272135558,22.37,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/3
zstd 1.5.7 -3,278.37,1064.62,1216707583,271585821,22.32,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/3
zstd 1.5.7 -5,135.74,1046.64,1216707583,264958498,21.78,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/3
zstd 1.5.7 -7,71.75,1244.11,1216707583,243243790,19.99,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/3
zstd 1.5.7 -9,52.65,1291.81,1216707583,237313888,19.50,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/3
zstd 1.5.7 -11,25.24,1412.45,1216707583,225099829,18.50,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/3
zstd 1.5.7 -13,10.84,1425.43,1216707583,220889288,18.15,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/3
zstd 1.5.7 -15,4.58,1579.26,1216707583,207928395,17.09,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/3
zstd 1.5.7 -16,4.53,1571.48,1216707583,201382458,16.55,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/3
zstd 1.5.7 -19,1.78,1550.97,1216707583,188042466,15.46,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/3
xz 5.8.1 -1,26.16,141.11,1216707583,254722280,20.94,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/3
xz 5.8.1 -3,10.46,168.39,1216707583,238941204,19.64,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/3
xz 5.8.1 -5,2.72,193.71,1216707583,194577640,15.99,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/3
xz 5.8.1 -7,2.04,196.51,1216707583,183776860,15.10,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/3
xz 5.8.1 -9,1.60,171.51,1216707583,179111324,14.72,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/3
zlib 1.3.1 -1,112.45,381.16,1216707583,351502958,28.89,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/3
zlib 1.3.1 -3,57.41,449.12,1216707583,311551873,25.61,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/3
zlib 1.3.1 -5,34.18,421.13,1216707583,280278744,23.04,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/3
zlib 1.3.1 -7,11.78,456.91,1216707583,261341516,21.48,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/3
zlib 1.3.1 -9,5.07,470.44,1216707583,254056677,20.88,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/3
zstd 1.5.7 -1,387.72,1214.31,186207640,41066424,22.05,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/4
zstd 1.5.7 -3,290.51,1102.96,186207640,40938176,21.99,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/4
zstd 1.5.7 -5,141.32,1081.79,186207640,40014246,21.49,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/4
zstd 1.5.7 -7,76.07,1298.19,186207640,36781281,19.75,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/4
zstd 1.5.7 -9,55.51,1360.41,186207640,35965654,19.31,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/4
zstd 1.5.7 -11,26.11,1463.44,186207640,34122748,18.33,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/4
zstd 1.5.7 -13,10.91,1475.14,186207640,33493901,17.99,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/4
zstd 1.5.7 -15,4.67,1605.11,186207640,31667515,17.01,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/4
zstd 1.5.7 -16,4.63,1618.15,186207640,30742724,16.51,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/4
zstd 1.5.7 -19,1.79,1578.05,186207640,28796858,15.46,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/4
xz 5.8.1 -1,26.37,143.26,186207640,38563096,20.71,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/4
xz 5.8.1 -3,10.57,171.21,186207640,36177012,19.43,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/4
xz 5.8.1 -5,2.92,196.69,186207640,29832448,16.02,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/4
xz 5.8.1 -7,2.08,202.13,186207640,28235088,15.16,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/4
xz 5.8.1 -9,1.65,167.60,186207640,27597576,14.82,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/4
zlib 1.3.1 -1,112.95,388.24,186207640,53419761,28.69,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/4
zlib 1.3.1 -3,58.57,459.13,186207640,47179572,25.34,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/4
zlib 1.3.1 -5,34.46,428.24,186207640,42522655,22.84,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/4
zlib 1.3.1 -7,11.94,463.87,186207640,39535282,21.23,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/4
zlib 1.3.1 -9,5.24,477.12,186207640,38420711,20.63,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/4
zstd 1.5.7 -1,386.79,1193.54,115314772,25412975,22.04,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/5
zstd 1.5.7 -3,282.53,1104.12,115314772,25267940,21.91,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/5
zstd 1.5.7 -5,137.38,1072.98,115314772,24729322,21.45,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/5
zstd 1.5.7 -7,75.17,1288.70,115314772,22699622,19.68,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/5
zstd 1.5.7 -9,53.39,1350.26,115314772,22201595,19.25,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/5
zstd 1.5.7 -11,24.24,1463.24,115314772,21053111,18.26,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/5
zstd 1.5.7 -13,9.12,1471.55,115314772,20676249,17.93,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/5
zstd 1.5.7 -15,3.85,1605.68,115314772,19505035,16.91,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/5
zstd 1.5.7 -16,3.67,1610.48,115314772,18897710,16.39,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/5
zstd 1.5.7 -19,1.68,1593.79,115314772,17712334,15.36,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/5
xz 5.8.1 -1,26.36,143.45,115314772,23809608,20.65,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/5
xz 5.8.1 -3,10.79,171.33,115314772,22300156,19.34,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/5
xz 5.8.1 -5,2.93,196.88,115314772,18323656,15.89,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/5
xz 5.8.1 -7,2.12,201.68,115314772,17373604,15.07,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/5
xz 5.8.1 -9,1.72,171.60,115314772,17022152,14.76,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/5
zlib 1.3.1 -1,112.36,384.61,115314772,33191655,28.78,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/5
zlib 1.3.1 -3,58.16,453.51,115314772,29281517,25.39,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/5
zlib 1.3.1 -5,34.25,423.84,115314772,26366567,22.86,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/5
zlib 1.3.1 -7,11.81,464.66,115314772,24498819,21.25,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/5
zlib 1.3.1 -9,4.92,477.95,115314772,23732769,20.58,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/5
zstd 1.5.7 -1,392.60,1207.34,30057691,6665750,22.18,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/6
zstd 1.5.7 -3,287.38,1090.01,30057691,6677719,22.22,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/6
zstd 1.5.7 -5,141.25,1087.08,30057691,6504546,21.64,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/6
zstd 1.5.7 -7,76.25,1292.79,30057691,5988548,19.92,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/6
zstd 1.5.7 -9,55.50,1355.35,30057691,5853308,19.47,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/6
zstd 1.5.7 -11,26.29,1444.94,30057691,5558956,18.49,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/6
zstd 1.5.7 -13,11.20,1444.07,30057691,5467361,18.19,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/6
zstd 1.5.7 -15,4.89,1608.07,30057691,5188117,17.26,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/6
zstd 1.5.7 -16,4.68,1600.16,30057691,5013526,16.68,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/6
zstd 1.5.7 -19,1.87,1565.44,30057691,4737015,15.76,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/6
xz 5.8.1 -1,25.99,142.20,30057691,6256528,20.82,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/6
xz 5.8.1 -3,10.40,170.30,30057691,5874788,19.55,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/6
xz 5.8.1 -5,3.04,192.21,30057691,4884664,16.25,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/6
xz 5.8.1 -7,2.13,199.14,30057691,4634040,15.42,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/6
xz 5.8.1 -9,2.06,176.03,30057691,4626424,15.39,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/6
zlib 1.3.1 -1,114.89,388.08,30057691,8664515,28.83,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/6
zlib 1.3.1 -3,57.98,457.30,30057691,7636999,25.41,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/6
zlib 1.3.1 -5,34.28,426.26,30057691,6903850,22.97,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/6
zlib 1.3.1 -7,12.22,469.51,30057691,6411560,21.33,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/6
zlib 1.3.1 -9,4.95,483.37,30057691,6216487,20.68,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/6
zstd 1.5.7 -1,395.21,1223.31,21449302,4712051,21.97,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/7
zstd 1.5.7 -3,292.18,1116.17,21449302,4694898,21.89,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/7
zstd 1.5.7 -5,142.42,1088.26,21449302,4594429,21.42,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/7
zstd 1.5.7 -7,76.80,1333.82,21449302,4226718,19.71,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/7
zstd 1.5.7 -9,56.12,1374.33,21449302,4137533,19.29,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/7
zstd 1.5.7 -11,26.56,1472.88,21449302,3925944,18.30,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/7
zstd 1.5.7 -13,11.17,1494.06,21449302,3869661,18.04,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/7
zstd 1.5.7 -15,5.18,1620.73,21449302,3677398,17.14,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/7
zstd 1.5.7 -16,4.83,1625.80,21449302,3549050,16.55,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/7
zstd 1.5.7 -19,1.92,1590.47,21449302,3368220,15.70,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/7
xz 5.8.1 -1,26.27,144.84,21449302,4446956,20.73,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/7
xz 5.8.1 -3,10.64,172.96,21449302,4156392,19.38,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/7
xz 5.8.1 -5,2.97,201.26,21449302,3453592,16.10,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/7
xz 5.8.1 -7,2.28,203.91,21449302,3308568,15.43,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/7
xz 5.8.1 -9,2.25,182.38,21449302,3308080,15.42,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/7
zlib 1.3.1 -1,114.77,386.89,21449302,6222651,29.01,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/7
zlib 1.3.1 -3,58.81,461.45,21449302,5436386,25.35,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/7
zlib 1.3.1 -5,34.59,428.24,21449302,4922262,22.95,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/7
zlib 1.3.1 -7,11.99,471.27,21449302,4553180,21.23,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/7
zlib 1.3.1 -9,5.13,496.89,21449302,4421319,20.61,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/7
zstd 1.5.7 -1,383.57,1189.44,639978383,144887113,22.64,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/8
zstd 1.5.7 -3,281.41,1077.50,639978383,145009205,22.66,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/8
zstd 1.5.7 -5,139.86,1055.30,639978383,141516190,22.11,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/8
zstd 1.5.7 -7,74.76,1263.74,639978383,130242419,20.35,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/8
zstd 1.5.7 -9,54.22,1318.29,639978383,127320412,19.89,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/8
zstd 1.5.7 -11,25.44,1405.00,639978383,120709988,18.86,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/8
zstd 1.5.7 -13,10.56,1418.06,639978383,118397556,18.50,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/8
zstd 1.5.7 -15,4.53,1580.18,639978383,111767020,17.46,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/8
zstd 1.5.7 -16,4.48,1584.69,639978383,108380414,16.94,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/8
zstd 1.5.7 -19,1.78,1542.11,639978383,101452330,15.85,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/8
xz 5.8.1 -1,25.72,139.17,639978383,136506660,21.33,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/8
xz 5.8.1 -3,10.21,166.13,639978383,128094900,20.02,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/8
xz 5.8.1 -5,2.81,191.69,639978383,105381420,16.47,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/8
xz 5.8.1 -7,2.01,195.86,639978383,99580116,15.56,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/8
xz 5.8.1 -9,1.62,167.58,639978383,97241776,15.19,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/8
zlib 1.3.1 -1,111.50,378.59,639978383,187321260,29.27,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/8
zlib 1.3.1 -3,56.89,451.13,639978383,165836373,25.91,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/8
zlib 1.3.1 -5,33.58,418.45,639978383,149927964,23.43,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/8
zlib 1.3.1 -7,11.64,455.72,639978383,139524817,21.80,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/8
zlib 1.3.1 -9,5.02,463.86,639978383,135573972,21.18,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/8
zstd 1.5.7 -1,388.13,1195.13,314950189,70320296,22.33,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/9
zstd 1.5.7 -3,283.36,1080.96,314950189,70347431,22.34,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/9
