Compressor name,Compression speed,Decompression speed,Original size,Compressed size,Ratio,Filename
zlib 1.3.1 -9,4.22,664.11,8305920,1113947,13.41,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/67
zstd 1.5.7 -1,520.32,1101.89,8305920,1284756,15.47,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/68
zstd 1.5.7 -3,457.23,1081.65,8305920,1282354,15.44,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/68
zstd 1.5.7 -5,205.89,1083.35,8305920,1234983,14.87,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/68
zstd 1.5.7 -7,101.37,1327.78,8305920,1166343,14.04,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/68
zstd 1.5.7 -9,76.37,1305.63,8305920,1139645,13.72,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/68
zstd 1.5.7 -11,36.15,1597.16,8305920,1076313,12.96,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/68
zstd 1.5.7 -13,22.65,1977.84,8305920,1016974,12.24,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/68
zstd 1.5.7 -15,10.62,2539.98,8305920,942183,11.34,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/68
zstd 1.5.7 -16,7.17,2332.25,8305920,939253,11.31,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/68
zstd 1.5.7 -19,3.52,2367.09,8305920,895681,10.78,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/68
xz 5.8.1 -1,43.85,215.74,8305920,932532,11.23,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/68
xz 5.8.1 -3,19.82,258.04,8305920,894536,10.77,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/68
xz 5.8.1 -5,4.54,310.62,8305920,783912,9.44,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/68
xz 5.8.1 -7,3.39,324.00,8305920,756848,9.11,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/68
xz 5.8.1 -9,3.40,281.39,8305920,756848,9.11,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/68
zlib 1.3.1 -1,188.11,667.30,8305920,1416294,17.05,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/68
zlib 1.3.1 -3,117.43,780.77,8305920,1267857,15.26,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/68
zlib 1.3.1 -5,80.81,602.48,8305920,1184519,14.26,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/68
zlib 1.3.1 -7,35.36,623.31,8305920,1140552,13.73,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/68
zlib 1.3.1 -9,4.23,663.18,8305920,1112243,13.39,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/68
zstd 1.5.7 -1,519.70,1124.87,8305920,1286689,15.49,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/69
zstd 1.5.7 -3,457.96,1089.43,8305920,1286038,15.48,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/69
zstd 1.5.7 -5,204.61,1105.34,8305920,1240598,14.94,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/69
zstd 1.5.7 -7,101.54,1313.46,8305920,1170269,14.09,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/69
zstd 1.5.7 -9,76.05,1289.49,8305920,1143737,13.77,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/69
zstd 1.5.7 -11,35.75,1604.83,8305920,1080825,13.01,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/69
zstd 1.5.7 -13,22.49,1966.31,8305920,1020404,12.29,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/69
zstd 1.5.7 -15,10.53,2502.20,8305920,946085,11.39,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/69
zstd 1.5.7 -16,7.01,2335.15,8305920,945647,11.39,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/69
zstd 1.5.7 -19,3.48,2385.20,8305920,899785,10.83,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/69
xz 5.8.1 -1,43.08,215.06,8305920,935844,11.27,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/69
xz 5.8.1 -3,19.97,256.52,8305920,897580,10.81,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/69
xz 5.8.1 -5,4.49,307.37,8305920,786616,9.47,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/69
xz 5.8.1 -7,3.38,320.48,8305920,758896,9.14,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/69
xz 5.8.1 -9,3.26,280.13,8305920,758896,9.14,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/69
zlib 1.3.1 -1,187.74,669.73,8305920,1421766,17.12,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/69
zlib 1.3.1 -3,116.30,777.77,8305920,1272885,15.33,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/69
zlib 1.3.1 -5,79.80,602.65,8305920,1189444,14.32,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/69
zlib 1.3.1 -7,35.48,623.64,8305920,1145294,13.79,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/69
zlib 1.3.1 -9,4.21,662.39,8305920,1117075,13.45,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/69
zstd 1.5.7 -1,520.49,1103.36,8305920,1297218,15.62,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/70
zstd 1.5.7 -3,458.45,1092.91,8305920,1291609,15.55,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/70
zstd 1.5.7 -5,206.00,1085.24,8305920,1246915,15.01,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/70
zstd 1.5.7 -7,101.04,1322.85,8305920,1175281,14.15,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/70
zstd 1.5.7 -9,75.86,1283.72,8305920,1148790,13.83,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/70
zstd 1.5.7 -11,35.53,1609.52,8305920,1085784,13.07,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/70
zstd 1.5.7 -13,22.42,1953.14,8305920,1025138,12.34,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/70
zstd 1.5.7 -15,10.61,2501.99,8305920,949549,11.43,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/70
zstd 1.5.7 -16,7.17,2367.97,8305920,945958,11.39,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/70
zstd 1.5.7 -19,3.51,2369.20,8305920,897891,10.81,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/70
xz 5.8.1 -1,43.28,214.74,8305920,939760,11.31,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/70
xz 5.8.1 -3,19.96,254.17,8305920,901348,10.85,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/70
xz 5.8.1 -5,4.44,307.58,8305920,789492,9.51,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/70
xz 5.8.1 -7,3.36,321.51,8305920,761080,9.16,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/70
xz 5.8.1 -9,3.33,275.77,8305920,761080,9.16,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/70
zlib 1.3.1 -1,188.45,662.87,8305920,1425781,17.17,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/70
zlib 1.3.1 -3,116.81,779.35,8305920,1278460,15.39,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/70
zlib 1.3.1 -5,79.62,601.06,8305920,1194446,14.38,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/70
zlib 1.3.1 -7,35.21,621.86,8305920,1149824,13.84,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/70
zlib 1.3.1 -9,4.18,661.67,8305920,1122363,13.51,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/70
zstd 1.5.7 -1,514.28,1098.95,8305920,1300387,15.66,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/71
zstd 1.5.7 -3,458.32,1092.67,8305920,1298060,15.63,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/71
zstd 1.5.7 -5,204.80,1085.95,8305920,1252273,15.08,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/71
zstd 1.5.7 -7,100.52,1312.30,8305920,1181969,14.23,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/71
zstd 1.5.7 -9,75.60,1285.61,8305920,1154640,13.90,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/71
zstd 1.5.7 -11,35.49,1596.62,8305920,1091049,13.14,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/71
zstd 1.5.7 -13,22.38,1977.37,8305920,1030420,12.41,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/71
zstd 1.5.7 -15,10.55,2484.26,8305920,956046,11.51,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/71
zstd 1.5.7 -16,7.03,2324.22,8305920,954294,11.49,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/71
zstd 1.5.7 -19,3.43,2352.61,8305920,906833,10.92,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/71
xz 5.8.1 -1,42.71,214.13,8305920,944720,11.37,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/71
xz 5.8.1 -3,19.64,250.28,8305920,905964,10.91,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/71
xz 5.8.1 -5,4.48,305.79,8305920,793124,9.55,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/71
xz 5.8.1 -7,3.32,319.65,8305920,765608,9.22,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/71
xz 5.8.1 -9,3.30,274.93,8305920,765608,9.22,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/71
zlib 1.3.1 -1,188.22,663.24,8305920,1432313,17.24,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/71
zlib 1.3.1 -3,116.12,776.94,8305920,1283370,15.45,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/71
zlib 1.3.1 -5,78.89,601.32,8305920,1199459,14.44,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/71
zlib 1.3.1 -7,35.15,626.05,8305920,1156013,13.92,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/71
zlib 1.3.1 -9,4.17,660.18,8305920,1128305,13.58,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/71
zstd 1.5.7 -1,526.51,1093.39,8305920,1302342,15.68,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/72
zstd 1.5.7 -3,459.24,1084.69,8305920,1302496,15.68,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/72
zstd 1.5.7 -5,204.62,1097.12,8305920,1258176,15.15,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/72
zstd 1.5.7 -7,99.77,1310.90,8305920,1187909,14.30,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/72
zstd 1.5.7 -9,74.51,1280.64,8305920,1160554,13.97,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/72
zstd 1.5.7 -11,35.56,1589.10,8305920,1097189,13.21,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/72
zstd 1.5.7 -13,21.78,1965.41,8305920,1035813,12.47,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/72
zstd 1.5.7 -15,10.00,2487.37,8305920,959377,11.55,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/72
zstd 1.5.7 -16,6.92,2326.14,8305920,959280,11.55,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/72
zstd 1.5.7 -19,3.45,2346.26,8305920,909508,10.95,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/72
xz 5.8.1 -1,42.48,213.09,8305920,949704,11.43,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/72
xz 5.8.1 -3,19.35,251.28,8305920,911004,10.97,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/72
xz 5.8.1 -5,4.43,305.76,8305920,797648,9.60,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/72
xz 5.8.1 -7,3.33,319.56,8305920,769544,9.27,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/72
xz 5.8.1 -9,3.32,274.19,8305920,769544,9.27,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/72
zlib 1.3.1 -1,187.19,668.11,8305920,1438040,17.31,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/72
zlib 1.3.1 -3,114.84,780.39,8305920,1289229,15.52,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/72
zlib 1.3.1 -5,79.11,603.29,8305920,1206130,14.52,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/72
zlib 1.3.1 -7,34.85,622.84,8305920,1162759,14.00,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/72
zlib 1.3.1 -9,4.16,663.89,8305920,1134295,13.66,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/72
zstd 1.5.7 -1,550.36,1171.64,8305920,1172272,14.11,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/73
zstd 1.5.7 -3,517.15,1133.77,8305920,1147582,13.82,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/73
zstd 1.5.7 -5,218.41,1148.58,8305920,1100143,13.25,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/73
zstd 1.5.7 -7,108.69,1446.00,8305920,1029980,12.40,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/73
zstd 1.5.7 -9,83.50,1396.23,8305920,1012476,12.19,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/73
zstd 1.5.7 -11,39.82,1776.49,8305920,948925,11.42,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/73
zstd 1.5.7 -13,24.99,2123.49,8305920,893881,10.76,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/73
zstd 1.5.7 -15,10.58,2629.05,8305920,821135,9.89,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/73
zstd 1.5.7 -16,7.04,2655.39,8305920,823396,9.91,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/73
zstd 1.5.7 -19,3.36,2584.19,8305920,781577,9.41,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/73
xz 5.8.1 -1,47.60,230.31,8305920,825376,9.94,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/73
xz 5.8.1 -3,22.45,276.71,8305920,785740,9.46,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/73
xz 5.8.1 -5,4.67,339.32,8305920,693416,8.35,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/73
xz 5.8.1 -7,3.44,355.50,8305920,663368,7.99,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/73
xz 5.8.1 -9,3.39,302.37,8305920,663368,7.99,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/73
zlib 1.3.1 -1,201.47,711.21,8305920,1271613,15.31,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/73
zlib 1.3.1 -3,123.56,836.16,8305920,1126147,13.56,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/73
zlib 1.3.1 -5,85.26,621.51,8305920,1044297,12.57,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/73
zlib 1.3.1 -7,38.41,646.29,8305920,1000099,12.04,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/73
zlib 1.3.1 -9,4.49,699.27,8305920,971452,11.70,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/73
zstd 1.5.7 -1,507.31,1088.31,8305920,1309470,15.77,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/74
zstd 1.5.7 -3,448.68,1084.04,8305920,1306498,15.73,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/74
zstd 1.5.7 -5,202.97,1080.21,8305920,1261749,15.19,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/74
zstd 1.5.7 -7,99.24,1303.07,8305920,1191094,14.34,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/74
zstd 1.5.7 -9,74.11,1280.23,8305920,1163442,14.01,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/74
zstd 1.5.7 -11,35.35,1591.48,8305920,1099386,13.24,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/74
zstd 1.5.7 -13,21.12,1929.54,8305920,1038558,12.50,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/74
zstd 1.5.7 -15,9.05,2430.59,8305920,964152,11.61,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/74
zstd 1.5.7 -16,6.40,2360.56,8305920,961429,11.58,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/74
zstd 1.5.7 -19,3.26,2339.05,8305920,916127,11.03,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/74
xz 5.8.1 -1,42.19,208.02,8305920,951756,11.46,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/74
xz 5.8.1 -3,18.30,247.32,8305920,912956,10.99,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/74
xz 5.8.1 -5,3.98,303.23,8305920,798672,9.62,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/74
xz 5.8.1 -7,3.06,313.62,8305920,771696,9.29,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/74
xz 5.8.1 -9,3.06,275.02,8305920,771696,9.29,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/74
zlib 1.3.1 -1,178.79,652.82,8305920,1441070,17.35,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/74
zlib 1.3.1 -3,112.62,775.07,8305920,1291210,15.55,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/74
zlib 1.3.1 -5,75.26,602.07,8305920,1207603,14.54,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/74
zlib 1.3.1 -7,34.50,618.66,8305920,1164145,14.02,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/74
zlib 1.3.1 -9,4.10,659.25,8305920,1136197,13.68,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/74
zstd 1.5.7 -1,509.70,1099.65,8305920,1307947,15.75,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/75
zstd 1.5.7 -3,452.35,1084.32,8305920,1302430,15.68,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/75
zstd 1.5.7 -5,201.60,1079.74,8305920,1258636,15.15,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/75
zstd 1.5.7 -7,100.12,1307.77,8305920,1188668,14.31,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/75
zstd 1.5.7 -9,75.17,1261.62,8305920,1160752,13.97,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/75
zstd 1.5.7 -11,35.02,1561.43,8305920,1098270,13.22,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/75
zstd 1.5.7 -13,18.32,1950.47,8305920,1037539,12.49,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/75
zstd 1.5.7 -15,7.73,2427.58,8305920,962341,11.59,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/75
zstd 1.5.7 -16,5.01,2389.57,8305920,960312,11.56,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/75
zstd 1.5.7 -19,2.87,2287.44,8305920,915241,11.02,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/75
xz 5.8.1 -1,41.14,209.99,8305920,949908,11.44,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/75
xz 5.8.1 -3,17.29,245.53,8305920,911464,10.97,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/75
xz 5.8.1 -5,3.86,298.18,8305920,797724,9.60,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/75
xz 5.8.1 -7,3.20,315.70,8305920,771752,9.29,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/75
xz 5.8.1 -9,3.06,273.37,8305920,771752,9.29,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/75
zlib 1.3.1 -1,183.94,660.48,8305920,1437775,17.31,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/75
zlib 1.3.1 -3,112.44,778.35,8305920,1288060,15.51,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/75
zlib 1.3.1 -5,77.84,599.51,8305920,1204279,14.50,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/75
zlib 1.3.1 -7,34.76,619.16,8305920,1162771,14.00,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/75
zlib 1.3.1 -9,4.14,652.41,8305920,1135304,13.67,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/75
